train_loss,epoch,step
4.068150043487549,0,9
3.8652446269989014,0,19
3.7199831008911133,0,29
3.679389715194702,0,39
3.5003302097320557,0,49
3.3833484649658203,0,59
3.418998956680298,0,69
3.1421024799346924,0,79
3.0820446014404297,0,89
3.003925323486328,0,99
3.005563735961914,0,109
2.6805830001831055,0,119
3.2289721965789795,0,129
2.8827641010284424,0,139
3.0814027786254883,0,149
2.4247543811798096,0,159
2.532527208328247,0,169
2.4257357120513916,0,179
2.4730184078216553,0,189
2.4346885681152344,0,199
2.625128746032715,0,209
1.8016366958618164,0,219
2.2934601306915283,0,229
2.22891902923584,0,239
1.6009416580200195,0,249
2.3970460891723633,0,259
2.4959335327148438,0,269
2.254031181335449,0,279
1.8436654806137085,0,289
2.6298410892486572,0,299
2.352966547012329,0,309
2.4937260150909424,0,319
1.6157987117767334,0,329
1.5445854663848877,0,339
1.7839152812957764,0,349
1.9484927654266357,0,359
