train_loss,epoch,step
3.936671257019043,0,9
3.903024911880493,0,19
4.027932167053223,0,29
3.939554452896118,0,39
3.9880456924438477,0,49
4.003062725067139,0,59
4.028036117553711,0,69
4.084486961364746,0,79
3.9462196826934814,0,89
4.001855850219727,0,99
4.098133563995361,0,109
4.042603015899658,0,119
3.912734031677246,0,129
3.9225268363952637,0,139
3.9912490844726562,0,149
4.008566856384277,0,159
4.045841693878174,0,169
4.132859706878662,0,179
3.9701459407806396,0,189
3.9817233085632324,0,199
3.9889097213745117,0,209
3.9207539558410645,0,219
4.075985908508301,0,229
4.040783882141113,0,239
4.029251575469971,0,249
3.989661455154419,0,259
4.031297206878662,0,269
3.961441993713379,0,279
3.902928590774536,0,289
3.916618585586548,0,299
4.028326988220215,0,309
3.9403233528137207,0,319
3.981673240661621,0,329
3.9620213508605957,0,339
3.996494770050049,0,349
4.032627582550049,0,359
4.017838001251221,0,369
4.019985675811768,0,379
4.008319854736328,0,389
4.034409999847412,0,399
4.008530616760254,0,409
4.015910625457764,0,419
4.044184684753418,0,429
3.9231340885162354,0,439
3.922543525695801,0,449
3.9317588806152344,0,459
4.018701553344727,0,469
4.076493740081787,0,479
4.082729339599609,0,489
