train_loss,epoch,step
3.4890618324279785,0,9
3.6898751258850098,0,19
3.2112362384796143,0,29
3.2274839878082275,0,39
3.0062050819396973,0,49
3.08274507522583,0,59
2.96358060836792,0,69
2.814617156982422,0,79
2.680481195449829,0,89
2.632946491241455,0,99
2.332033395767212,0,109
2.5085561275482178,0,119
2.597925901412964,0,129
2.560828685760498,0,139
2.4987666606903076,0,149
2.67221999168396,0,159
2.3282806873321533,0,169
2.3192410469055176,0,179
1.7846500873565674,0,189
2.033717393875122,0,199
1.4900153875350952,0,209
1.964087963104248,0,219
1.6979961395263672,0,229
1.4752790927886963,0,239
1.391136646270752,0,249
1.1270555257797241,0,259
1.3843743801116943,0,269
1.0366413593292236,0,279
1.3477073907852173,0,289
0.9707319140434265,0,299
1.3640613555908203,0,309
1.7908064126968384,0,319
0.9984624981880188,0,329
1.2595276832580566,0,339
1.211066722869873,0,349
2.5414600372314453,0,359
1.3724095821380615,0,369
1.0595530271530151,0,379
1.1138107776641846,0,389
1.794337511062622,0,399
0.514605700969696,0,409
0.7618517279624939,0,419
0.6570129990577698,0,429
0.8754554390907288,0,439
2.172290325164795,0,449
2.034611940383911,0,459
1.4238401651382446,0,469
0.7173149585723877,0,479
1.2303410768508911,0,489
