train_loss,epoch,step
3.8764874935150146,0,9
3.7288262844085693,0,19
3.724065065383911,0,29
3.4859113693237305,0,39
3.34710431098938,0,49
3.671200752258301,0,59
3.217405319213867,0,69
3.301098108291626,0,79
3.2425246238708496,0,89
2.909395456314087,0,99
2.877769708633423,0,109
2.7924013137817383,0,119
2.699735641479492,0,129
2.806694746017456,0,139
2.5321731567382812,0,149
2.1596126556396484,0,159
2.6159486770629883,0,169
2.39351224899292,0,179
2.26291823387146,0,189
2.2863805294036865,0,199
2.582454204559326,0,209
1.6873695850372314,0,219
2.180396556854248,0,229
1.7231688499450684,0,239
2.1012279987335205,0,249
1.2653478384017944,0,259
1.6447464227676392,0,269
1.695411205291748,0,279
2.054307460784912,0,289
1.1818076372146606,0,299
