train_loss,epoch,step
3.8562815189361572,0,9
3.763063669204712,0,19
3.7375285625457764,0,29
3.5088257789611816,0,39
3.6573896408081055,0,49
3.3235409259796143,0,59
3.2296059131622314,0,69
3.1469531059265137,0,79
2.977147102355957,0,89
2.785991907119751,0,99
2.7035655975341797,0,109
2.641343593597412,0,119
2.748352289199829,0,129
2.389117479324341,0,139
2.4133455753326416,0,149
2.6168832778930664,0,159
2.319411277770996,0,169
2.3093159198760986,0,179
2.057868003845215,0,189
2.8681421279907227,0,199
2.0982871055603027,0,209
1.577459454536438,0,219
1.8668662309646606,0,229
2.542346239089966,0,239
2.2338428497314453,0,249
1.8203855752944946,0,259
2.1680960655212402,0,269
2.1983227729797363,0,279
3.0284664630889893,0,289
1.1722134351730347,0,299
1.2557300329208374,0,309
1.241904854774475,0,319
2.1937694549560547,0,329
1.809258222579956,0,339
1.4261000156402588,0,349
1.981666088104248,0,359
1.2191188335418701,0,369
1.3011634349822998,0,379
1.2120065689086914,0,389
1.668516993522644,0,399
1.1393400430679321,0,409
2.250741481781006,0,419
1.2830785512924194,0,429
1.5762585401535034,0,439
1.1697502136230469,0,449
0.5830328464508057,0,459
1.2666912078857422,0,469
0.7988934516906738,0,479
1.231273889541626,0,489
0.7515527606010437,0,499
0.5308383703231812,1,509
0.9442502856254578,1,519
