train_loss,epoch,step
3.979639768600464,0,9
3.9150547981262207,0,19
3.636188507080078,0,29
3.456397294998169,0,39
3.420640468597412,0,49
3.319854974746704,0,59
3.474271297454834,0,69
3.161548614501953,0,79
3.4317028522491455,0,89
3.1565563678741455,0,99
2.726370096206665,0,109
2.6036736965179443,0,119
2.483651876449585,0,129
2.7753515243530273,0,139
2.2781965732574463,0,149
2.6354944705963135,0,159
3.505725383758545,0,169
2.287946939468384,0,179
3.012784957885742,0,189
2.9864752292633057,0,199
2.917684555053711,0,209
2.119232654571533,0,219
2.2104547023773193,0,229
2.8173975944519043,0,239
1.7478268146514893,0,249
1.774510145187378,0,259
1.7440418004989624,0,269
1.8712170124053955,0,279
2.7692127227783203,0,289
2.047764778137207,0,299
2.1680121421813965,0,309
1.0854451656341553,0,319
1.57779061794281,0,329
1.7830302715301514,0,339
1.2176638841629028,0,349
1.5547702312469482,0,359
1.0467573404312134,0,369
1.029550313949585,0,379
1.2588900327682495,0,389
1.4662370681762695,0,399
1.380072832107544,0,409
