train_loss,epoch,step
3.9380593299865723,0,9
3.8510611057281494,0,19
3.711970806121826,0,29
3.5183119773864746,0,39
3.6131908893585205,0,49
3.4616105556488037,0,59
3.319732189178467,0,69
3.2828807830810547,0,79
3.1631054878234863,0,89
3.0335004329681396,0,99
3.104844331741333,0,109
2.8791275024414062,0,119
2.705078363418579,0,129
2.7690327167510986,0,139
2.910355567932129,0,149
2.5291316509246826,0,159
2.5072708129882812,0,169
2.610659122467041,0,179
2.4302287101745605,0,189
2.074528932571411,0,199
1.91868257522583,0,209
2.6314094066619873,0,219
1.5422918796539307,0,229
2.3037149906158447,0,239
2.1307718753814697,0,249
2.3825700283050537,0,259
1.8692086935043335,0,269
2.091789722442627,0,279
1.23002028465271,0,289
1.514833688735962,0,299
2.3817543983459473,0,309
2.0695810317993164,0,319
1.0151761770248413,0,329
1.1991589069366455,0,339
1.209955096244812,0,349
1.6139953136444092,0,359
1.767781138420105,0,369
1.8789136409759521,0,379
1.4021260738372803,0,389
1.449165940284729,0,399
1.5098624229431152,0,409
